file_name,size_mb,extension,reader,read_status,page_count,pdf_kind,text_chars,text_pages,image_pages,region_guess,period_terms,genre_tags,outline_count
江苏省通志稿 05 选举志.pdf,17.42,.pdf,PyMuPDF,ok,712,scanned_image_pdf_no_text_layer,0,0,711,江苏,,省志/通志,0
江苏省通志稿 灾异志.pdf,16.16,.pdf,PyMuPDF,ok,182,scanned_image_pdf_no_text_layer,0,0,182,江苏,,省志/通志,0
江阴市志（一）.pdf,33.05,.pdf,PyMuPDF,ok,889,scanned_image_pdf_no_text_layer,0,0,889,江苏,,府州县区市志,0
江阴市志（二）.pdf,22.32,.pdf,PyMuPDF,ok,582,scanned_image_pdf_no_text_layer,0,0,581,江苏,,府州县区市志,0
泰县方言志.pdf,3.74,.pdf,PyMuPDF,ok,260,scanned_image_pdf_no_text_layer,0,0,260,江苏,,方言民俗风土,0
泰州方志考略.pdf,0.97,.pdf,PyMuPDF,ok,13,searchable_text_pdf,16193,13,13,跨省/综合,,方志目录研究,0
泰州旧事摭拾.pdf,8.78,.pdf,PyMuPDF,ok,308,mostly_scanned_with_some_text,20,1,307,江苏,,地方文献/杂志类,6
洋泾乡志.pdf,21.85,.pdf,PyMuPDF,ok,456,scanned_image_pdf_no_text_layer,0,0,456,上海,,乡镇村里志,0
海州直隶州志（一、二册）.pdf,17.71,.pdf,PyMuPDF,ok,459,scanned_image_pdf_no_text_layer,0,0,453,江苏,,府州县区市志,6
涡阳风土记（一）.pdf,9.02,.pdf,PyMuPDF,ok,368,scanned_image_pdf_no_text_layer,0,0,368,安徽,,方言民俗风土,0
淮关统志（全）.pdf,10.89,.pdf,PyMuPDF,ok,321,scanned_image_pdf_no_text_layer,0,0,321,未判定/综合,,地方文献/杂志类,0
淳熙新安志（一）.pdf,38.16,.pdf,PyMuPDF,ok,100,scanned_image_pdf_no_text_layer,0,0,100,未判定/综合,淳熙,地方文献/杂志类,0
淳熙新安志（二）.pdf,31.05,.pdf,PyMuPDF,ok,82,scanned_image_pdf_no_text_layer,0,0,82,未判定/综合,淳熙,地方文献/杂志类,0
清嘉录.pdf,8.53,.pdf,PyMuPDF,ok,291,mostly_scanned_with_some_text,20,1,290,未判定/综合,清,方言民俗风土,6
清月浦志·民国月浦里志·清杨行志·民国杨行乡.pdf,48.92,.pdf,PyMuPDF,ok,883,scanned_image_pdf_no_text_layer,0,0,882,上海,民国|清,乡镇村里志,0
灵岩志略.pdf,0.53,.pdf,PyMuPDF,ok,43,scanned_image_pdf_no_text_layer,0,0,43,未判定/综合,,山水寺观志,4
灵岩记略.pdf,1.93,.pdf,PyMuPDF,ok,122,scanned_image_pdf_no_text_layer,0,0,122,未判定/综合,,地方文献/杂志类,4
焦山志（二十六卷）.pdf,40.3,.pdf,PyMuPDF,ok,1314,scanned_image_pdf_no_text_layer,0,0,1314,未判定/综合,,山水寺观志,0
牛首山志.pdf,3.64,.pdf,PyMuPDF,ok,222,scanned_image_pdf_no_text_layer,0,0,222,江苏,,山水寺观志,3
献花岩志.pdf,1.1,.pdf,PyMuPDF,ok,88,scanned_image_pdf_no_text_layer,0,0,88,未判定/综合,,山水寺观志,3
琴川志 景定建康志（一）.pdf,44.92,.pdf,PyMuPDF,ok,539,scanned_image_pdf_no_text_layer,0,0,539,江苏,景定,地方文献/杂志类,0
琴川志 景定建康志（二）.pdf,44.65,.pdf,PyMuPDF,ok,495,scanned_image_pdf_no_text_layer,0,0,495,江苏,景定,地方文献/杂志类,0
甘棠小志.pdf,8.44,.pdf,PyMuPDF,ok,108,scanned_image_pdf_no_text_layer,0,0,108,未判定/综合,,乡镇村里志,0
皖志列传稿（一、二册）.pdf,22.19,.pdf,PyMuPDF,ok,743,scanned_image_pdf_no_text_layer,0,0,743,安徽,,人物传记,0
盋山志（八卷）.pdf,9.43,.pdf,PyMuPDF,ok,320,scanned_image_pdf_no_text_layer,0,0,320,未判定/综合,,山水寺观志,0
盐城县志.pdf,8.98,.pdf,PyMuPDF,ok,494,scanned_image_pdf_no_text_layer,0,0,494,江苏,,府州县区市志,3
盐城市志·方言.pdf,2.09,.pdf,PyMuPDF,ok,49,scanned_image_pdf_no_text_layer,0,0,49,江苏,,府州县区市志|方言民俗风土,0
盛泽镇志.pdf,29.79,.pdf,PyMuPDF,ok,176,searchable_text_pdf,231443,167,175,江苏,,乡镇村里志,0
祁门县工商行政管理志.pdf,8.03,.pdf,PyMuPDF,ok,276,scanned_image_pdf_no_text_layer,0,0,276,安徽,,经济财政工商,0
绩溪县教育志.pdf,18.88,.pdf,PyMuPDF,ok,453,mostly_scanned_with_some_text,68,2,451,安徽,,文化教育文物,5
续纂山阳县志（全）.pdf,20.9,.pdf,PyMuPDF,ok,543,scanned_image_pdf_no_text_layer,0,0,543,江苏,,府州县区市志,4
续金山志.pdf,3.93,.pdf,PyMuPDF,ok,152,scanned_image_pdf_no_text_layer,0,0,152,上海,,山水寺观志,3
至顺镇江志（上、下册）.pdf,6.6,.pdf,PyMuPDF,ok,645,scanned_image_pdf_no_text_layer,0,0,645,江苏,至顺,地方文献/杂志类,6
芜城怀旧录 扬州风土记略.pdf,18.46,.pdf,PyMuPDF,ok,325,scanned_image_pdf_no_text_layer,0,0,325,江苏,,方言民俗风土,0
苏州史志笔记.pdf,4.63,.pdf,PyMuPDF,ok,237,searchable_text_pdf,10920,237,237,江苏,,地方文献/杂志类,0
苏州对外经济志（1896年-1990年）.pdf,3.33,.pdf,PyMuPDF,ok,187,scanned_image_pdf_no_text_layer,0,0,187,江苏,1990,经济财政工商,0
苏州市志 第一册.rar,49.28,.rar,bsdtar+PyMuPDF,ok,,,,,,江苏,,府州县区市志,
苏州市志 第三册.pdf,31.62,.pdf,PyMuPDF,ok,1259,mostly_scanned_with_some_text,62,2,1257,江苏,,府州县区市志,3
苏州市志 第二册.pdf,27.79,.pdf,PyMuPDF,ok,1120,mostly_scanned_with_some_text,62,2,1118,江苏,,府州县区市志,3
苏州市方言志.pdf,7.09,.pdf,PyMuPDF,ok,61,scanned_image_pdf_no_text_layer,0,0,61,江苏,,方言民俗风土,61
苏州市金阊区志.doc,8.48,.doc,binary_decode_heuristic+file_metadata,ok,,,24869,,,江苏,,府州县区市志,
苏州府志.pdf,1.98,.pdf,PyMuPDF,ok,97,scanned_image_pdf_no_text_layer,0,0,96,江苏,,府州县区市志,0
苏州方言志.pdf,13.0,.pdf,PyMuPDF,ok,457,scanned_image_pdf_no_text_layer,0,0,457,江苏,,方言民俗风土,0
苏州洋关史料.pdf,6.54,.pdf,PyMuPDF,ok,429,scanned_image_pdf_no_text_layer,0,0,429,江苏,,地方文献/杂志类,0
苏州电力工业志（1897-1996） 概述、发电.pdf,2.37,.pdf,PyMuPDF,ok,69,scanned_image_pdf_no_text_layer,0,0,69,江苏,1996,产业行业志,0
茅山志.pdf,14.13,.pdf,PyMuPDF,ok,144,scanned_image_pdf_no_text_layer,0,0,144,江苏,,山水寺观志,0
莫愁湖志.卷首.1-6.马士图辑.光绪年刊.pdf,60.73,.卷首.1-6.马士图辑.光绪年刊.pdf,PyMuPDF,ok,111,scanned_image_pdf_no_text_layer,0,0,111,江苏,光绪,山水寺观志,0
蒲溪小志.pdf,2.91,.pdf,PyMuPDF,ok,153,scanned_image_pdf_no_text_layer,0,0,152,上海,,乡镇村里志,0
虎邱山志（二十四卷）.pdf,25.61,.pdf,PyMuPDF,ok,924,scanned_image_pdf_no_text_layer,0,0,924,江苏,,山水寺观志,0
蚌埠市志.pdf,45.11,.pdf,PyMuPDF,ok,1368,mostly_scanned_with_some_text,77,2,1366,安徽,,府州县区市志,6
赣榆县志（一、二册）.pdf,13.56,.pdf,PyMuPDF,ok,592,mostly_scanned_with_some_text,65,2,590,江苏,,府州县区市志,3
近代上海地区方志经济史料选辑（1840—1949）.pdf,6.9,.pdf,PyMuPDF,ok,404,mostly_scanned_with_some_text,925,3,401,上海,,经济财政工商,59
连云港市志·文化志.pdf,15.33,.pdf,PyMuPDF,ok,116,scanned_image_pdf_no_text_layer,0,0,115,江苏,,府州县区市志|文化教育文物,0
道光上元县志.pdf,37.03,.pdf,PyMuPDF,ok,577,scanned_image_pdf_no_text_layer,0,0,577,江苏,道光|元,府州县区市志,4
道光休宁县志.pdf,27.97,.pdf,PyMuPDF,ok,687,scanned_image_pdf_no_text_layer,0,0,687,安徽,道光,府州县区市志,0
道光定远县志 光绪凤阳县志.pdf,19.61,.pdf,PyMuPDF,ok,566,scanned_image_pdf_no_text_layer,0,0,565,安徽,道光|光绪,府州县区市志,0
道光徽州府志（一）.pdf,24.34,.pdf,PyMuPDF,ok,585,scanned_image_pdf_no_text_layer,0,0,585,安徽,道光,府州县区市志,0
道光徽州府志（三） 徽州府志辨证 徽志补正.pdf,27.56,.pdf,PyMuPDF,ok,608,scanned_image_pdf_no_text_layer,0,0,608,安徽,道光,府州县区市志,0
道光徽州府志（二）.pdf,26.27,.pdf,PyMuPDF,ok,561,scanned_image_pdf_no_text_layer,0,0,561,安徽,道光,府州县区市志,0
道光昆新两县志.pdf,29.46,.pdf,PyMuPDF,ok,672,mostly_scanned_with_some_text,74,1,671,未判定/综合,道光,府州县区市志,670
道光歙县志（一）.pdf,28.14,.pdf,PyMuPDF,ok,1170,scanned_image_pdf_no_text_layer,0,0,1170,安徽,道光,府州县区市志,1
道光歙县志（二）.pdf,40.47,.pdf,PyMuPDF,ok,1529,scanned_image_pdf_no_text_layer,0,0,1529,安徽,道光,府州县区市志,1
道光泰州志 泰州新志刊谬 民国续纂泰州志.pdf,29.52,.pdf,PyMuPDF,ok,879,mostly_scanned_with_some_text,89,1,878,江苏,道光|民国,府州县区市志,878
道光繁昌县志 乾隆铜陵县志.pdf,14.89,.pdf,PyMuPDF,ok,478,scanned_image_pdf_no_text_layer,0,0,478,安徽,乾隆|道光,府州县区市志,0
道光重修仪徵县志.pdf,33.86,.pdf,PyMuPDF,ok,756,mostly_scanned_with_some_text,75,1,755,江苏,道光,府州县区市志,754
道光阜阳县志 民国阜阳县志续编.pdf,23.65,.pdf,PyMuPDF,ok,653,scanned_image_pdf_no_text_layer,0,0,653,安徽,道光|民国,府州县区市志,0
重刊荆溪县志（全）.pdf,7.88,.pdf,PyMuPDF,ok,422,scanned_image_pdf_no_text_layer,0,0,422,江苏,,府州县区市志,3
金山县志（一、二册）.pdf,16.01,.pdf,PyMuPDF,ok,883,mostly_scanned_with_some_text,71,1,882,上海,,府州县区市志,881
金山志（十卷）.pdf,15.48,.pdf,PyMuPDF,ok,560,scanned_image_pdf_no_text_layer,0,0,560,上海,,山水寺观志,0
金陵古今图考（上卷）.pdf,10.11,.pdf,PyMuPDF,ok,29,scanned_image_pdf_no_text_layer,0,0,29,江苏,,地方文献/杂志类,0
金陵古今图考（下卷）.pdf,13.31,.pdf,PyMuPDF,ok,33,scanned_image_pdf_no_text_layer,0,0,33,江苏,,地方文献/杂志类,0
金陵图咏（全）.pdf,4.82,.pdf,PyMuPDF,ok,228,scanned_image_pdf_no_text_layer,0,0,228,江苏,,地方文献/杂志类,3
金陵待征录（全）.pdf,4.47,.pdf,PyMuPDF,ok,179,scanned_image_pdf_no_text_layer,0,0,179,江苏,,地方文献/杂志类,3
金陵琐事·续金陵琐事·二续金陵琐事.pdf,5.63,.pdf,PyMuPDF,ok,378,scanned_image_pdf_no_text_layer,0,0,377,江苏,,地方文献/杂志类,0
金陵琐事（一、二、三册）.pdf,19.09,.pdf,PyMuPDF,ok,1210,scanned_image_pdf_no_text_layer,0,0,1210,江苏,,地方文献/杂志类,3
金陵琐志九种（上册）.pdf,16.81,.pdf,PyMuPDF,ok,303,scanned_image_pdf_no_text_layer,0,0,303,江苏,,地方文献/杂志类,0
金陵胜迹志.pdf,8.19,.pdf,PyMuPDF,ok,113,scanned_image_pdf_no_text_layer,0,0,113,江苏,,地方文献/杂志类,0
铜陵县志（一、二册）.pdf,9.1,.pdf,PyMuPDF,ok,602,scanned_image_pdf_no_text_layer,0,0,602,安徽,,府州县区市志,0
铜陵市志.pdf,48.27,.pdf,PyMuPDF,ok,1169,mostly_scanned_with_some_text,77,2,1167,安徽,,府州县区市志,6
镇江市志（上、下册）-01.pdf,48.22,.pdf,PyMuPDF,ok,891,scanned_image_pdf_no_text_layer,0,0,891,江苏,,府州县区市志,0
镇江市志（上、下册）-02.pdf,31.2,.pdf,PyMuPDF,ok,916,mostly_scanned_with_some_text,83,2,914,江苏,,府州县区市志,0
阜宁县土壤志.pdf,33.5,.pdf,PyMuPDF,ok,215,searchable_text_pdf,70795,204,117,江苏,,产业行业志,23
阜阳市志.pdf,40.57,.pdf,PyMuPDF,ok,587,mostly_scanned_with_some_text,6590,11,576,安徽,,府州县区市志,0
陇西志.pdf,15.02,.pdf,PyMuPDF,ok,508,scanned_image_pdf_no_text_layer,0,0,507,未判定/综合,,地方文献/杂志类,0
青浦县志（一）.pdf,34.07,.pdf,PyMuPDF,ok,102,scanned_image_pdf_no_text_layer,0,0,102,上海,,府州县区市志,0
青浦县志（七）-1.pdf,29.17,.pdf,PyMuPDF,ok,63,scanned_image_pdf_no_text_layer,0,0,63,上海,,府州县区市志,0
青浦县志（七）-2.pdf,25.76,.pdf,PyMuPDF,ok,55,scanned_image_pdf_no_text_layer,0,0,55,上海,,府州县区市志,0
青浦县志（三）.pdf,42.44,.pdf,PyMuPDF,ok,95,scanned_image_pdf_no_text_layer,0,0,95,上海,,府州县区市志,0
青浦县志（九）.pdf,26.86,.pdf,PyMuPDF,ok,64,scanned_image_pdf_no_text_layer,0,0,64,上海,,府州县区市志,0
青浦县志（二）.pdf,36.8,.pdf,PyMuPDF,ok,88,scanned_image_pdf_no_text_layer,0,0,88,上海,,府州县区市志,0
青浦县志（五）.pdf,44.76,.pdf,PyMuPDF,ok,102,scanned_image_pdf_no_text_layer,0,0,102,上海,,府州县区市志,0
青浦县志（八）.pdf,38.96,.pdf,PyMuPDF,ok,93,scanned_image_pdf_no_text_layer,0,0,93,上海,,府州县区市志,0
青浦县志（六）.pdf,38.84,.pdf,PyMuPDF,ok,113,scanned_image_pdf_no_text_layer,0,0,113,上海,,府州县区市志,0
青浦县志（十一）-1.pdf,28.19,.pdf,PyMuPDF,ok,61,scanned_image_pdf_no_text_layer,0,0,61,上海,,府州县区市志,0
青浦县志（十一）-2.pdf,27.87,.pdf,PyMuPDF,ok,60,scanned_image_pdf_no_text_layer,0,0,60,上海,,府州县区市志,0
青浦县志（十二）-1.pdf,35.25,.pdf,PyMuPDF,ok,77,scanned_image_pdf_no_text_layer,0,0,77,上海,,府州县区市志,0
青浦县志（十二）-2.pdf,36.69,.pdf,PyMuPDF,ok,78,scanned_image_pdf_no_text_layer,0,0,78,上海,,府州县区市志,0
青浦县志（十）.pdf,41.96,.pdf,PyMuPDF,ok,117,scanned_image_pdf_no_text_layer,0,0,117,上海,,府州县区市志,0
青浦县志（四）.pdf,38.68,.pdf,PyMuPDF,ok,89,scanned_image_pdf_no_text_layer,0,0,89,上海,,府州县区市志,0
马鞍山市志.pdf,38.7,.pdf,PyMuPDF,ok,1085,mostly_scanned_with_some_text,78,2,1083,安徽,,府州县区市志,6
黄山市志.pdf,23.64,.pdf,PyMuPDF,ok,890,scanned_image_pdf_no_text_layer,0,0,890,安徽,,府州县区市志,0
黄山志.pdf,16.74,.pdf,PyMuPDF,ok,509,scanned_image_pdf_no_text_layer,0,0,509,安徽,,山水寺观志,0
黄山志定本（七卷）.pdf,29.42,.pdf,PyMuPDF,ok,414,scanned_image_pdf_no_text_layer,0,0,414,安徽,,山水寺观志,0
鼓楼区志.pdf,9.39,.pdf,PyMuPDF,ok,746,searchable_text_pdf,1051886,730,386,江苏,,府州县区市志,10
龙江船厂志.pdf,7.43,.pdf,PyMuPDF,ok,302,mostly_scanned_with_some_text,347,2,300,江苏,,山水寺观志,38
（万历）嘉定县志（卷一至卷七）.pdf,11.13,.pdf,PyMuPDF,ok,139,scanned_image_pdf_no_text_layer,0,0,139,上海,万历,府州县区市志,0
（万历）扬州府志.pdf,37.73,.pdf,PyMuPDF,ok,470,scanned_image_pdf_no_text_layer,0,0,469,江苏,万历,府州县区市志,0
（上海市）静安区志（一）.doc,1.62,.doc,binary_decode_heuristic+file_metadata,ok,,,47356,,,上海,,府州县区市志,
（乾隆）淮安府志（一）.pdf,29.63,.pdf,PyMuPDF,ok,457,scanned_image_pdf_no_text_layer,0,0,457,江苏,乾隆,府州县区市志,0
（乾隆）淮安府志（二）.pdf,28.62,.pdf,PyMuPDF,ok,447,scanned_image_pdf_no_text_layer,0,0,447,江苏,乾隆,府州县区市志,0
（元）至正无锡县志（一）.pdf,30.34,.pdf,PyMuPDF,ok,70,scanned_image_pdf_no_text_layer,0,0,70,江苏,元|至正,府州县区市志,0
（元）至正无锡县志（二）.pdf,27.95,.pdf,PyMuPDF,ok,62,scanned_image_pdf_no_text_layer,0,0,62,江苏,元|至正,府州县区市志,0
（光绪）皖志便览.pdf,6.85,.pdf,PyMuPDF,ok,356,scanned_image_pdf_no_text_layer,0,0,355,安徽,光绪,地方文献/杂志类,0
（咸淳）重修毗陵志 （嘉庆）广陵事略.pdf,27.56,.pdf,PyMuPDF,ok,398,scanned_image_pdf_no_text_layer,0,0,398,未判定/综合,嘉庆|咸淳,地方文献/杂志类,0
（嘉定）镇江志.pdf,11.31,.pdf,PyMuPDF,ok,173,scanned_image_pdf_no_text_layer,0,0,173,江苏,,地方文献/杂志类,0
（嘉庆）东流县志.pdf,24.09,.pdf,PyMuPDF,ok,327,scanned_image_pdf_no_text_layer,0,0,327,安徽,嘉庆,府州县区市志,0
（嘉庆）凤台县志.pdf,16.4,.pdf,PyMuPDF,ok,186,scanned_image_pdf_no_text_layer,0,0,186,安徽,嘉庆,府州县区市志,0
（嘉庆）新修江宁府志（一）.pdf,30.96,.pdf,PyMuPDF,ok,460,scanned_image_pdf_no_text_layer,0,0,460,江苏,嘉庆,府州县区市志,0
（嘉庆）新修江宁府志（二）.pdf,28.6,.pdf,PyMuPDF,ok,359,scanned_image_pdf_no_text_layer,0,0,359,江苏,嘉庆,府州县区市志,0
（嘉庆）松江府志（卷一至卷二十六）.pdf,46.86,.pdf,PyMuPDF,ok,575,scanned_image_pdf_no_text_layer,0,0,575,上海,嘉庆,府州县区市志,0
（嘉庆）松江府志（卷七十六至卷八十四）.pdf,18.45,.pdf,PyMuPDF,ok,219,scanned_image_pdf_no_text_layer,0,0,219,上海,嘉庆,府州县区市志,0
（嘉庆）松江府志（卷二十七至卷五十五）.pdf,46.7,.pdf,PyMuPDF,ok,657,scanned_image_pdf_no_text_layer,0,0,657,上海,嘉庆,府州县区市志,0
（嘉庆）松江府志（卷五十六至卷七十五）.pdf,34.93,.pdf,PyMuPDF,ok,426,scanned_image_pdf_no_text_layer,0,0,426,上海,嘉庆,府州县区市志,0
（嘉庆）直隶太仓州志（一）.pdf,29.55,.pdf,PyMuPDF,ok,422,scanned_image_pdf_no_text_layer,0,0,422,江苏,嘉庆,府州县区市志,0
（嘉庆）直隶太仓州志（三）.pdf,21.05,.pdf,PyMuPDF,ok,279,scanned_image_pdf_no_text_layer,0,0,279,江苏,嘉庆,府州县区市志,0
（嘉庆）直隶太仓州志（二）.pdf,22.8,.pdf,PyMuPDF,ok,284,scanned_image_pdf_no_text_layer,0,0,284,江苏,嘉庆,府州县区市志,0
（宝祐）重修琴川志.pdf,7.09,.pdf,PyMuPDF,ok,102,scanned_image_pdf_no_text_layer,0,0,102,未判定/综合,宝祐,地方文献/杂志类,0
（弘治）重修无锡县志.pdf,32.69,.pdf,PyMuPDF,ok,940,scanned_image_pdf_no_text_layer,0,0,940,江苏,弘治,府州县区市志,0
（民国）安徽概览.pdf,42.08,.pdf,PyMuPDF,ok,371,scanned_image_pdf_no_text_layer,0,0,371,安徽,民国,地方文献/杂志类,0
（淳祐）玉峰志 （咸淳）玉峰续志.pdf,2.7,.pdf,PyMuPDF,ok,55,scanned_image_pdf_no_text_layer,0,0,55,未判定/综合,咸淳|淳祐,山水寺观志,0
（清）张泽志稿·张泽志·干山志·民国佘山小志.pdf,28.0,.pdf,PyMuPDF,ok,508,scanned_image_pdf_no_text_layer,0,0,507,上海,民国|清,乡镇村里志|山水寺观志,0
（清）朱泾志·干巷志·寒圩志·重辑张堰志.pdf,175.09,.pdf,PyMuPDF,ok,669,scanned_image_pdf_no_text_layer,0,0,669,上海,清,地方文献/杂志类,26
（清）罗店镇志 （民国）盛桥里志 大场里志 江湾 (1).pdf,27.17,.pdf,PyMuPDF,ok,458,scanned_image_pdf_no_text_layer,0,0,457,上海,民国|清,乡镇村里志,0
（清）罗店镇志 （民国）盛桥里志 大场里志 江湾.pdf,26.07,.pdf,PyMuPDF,ok,474,scanned_image_pdf_no_text_layer,0,0,474,上海,民国|清,乡镇村里志,0
（清）重辑枫泾小志·续修枫泾小志.pdf,34.51,.pdf,PyMuPDF,ok,708,scanned_image_pdf_no_text_layer,0,0,707,上海,清,乡镇村里志,0
（绍熙）云间志.pdf,3.71,.pdf,PyMuPDF,ok,79,scanned_image_pdf_no_text_layer,0,0,79,未判定/综合,绍熙,地方文献/杂志类,0
（至正）昆山郡志.pdf,2.73,.pdf,PyMuPDF,ok,47,scanned_image_pdf_no_text_layer,0,0,47,江苏,至正,地方文献/杂志类,0
（至顺）镇江志.pdf,15.37,.pdf,PyMuPDF,ok,203,scanned_image_pdf_no_text_layer,0,0,203,江苏,至顺,地方文献/杂志类,0
（连云港市）海州区志.pdf,16.37,.pdf,PyMuPDF,ok,540,scanned_image_pdf_no_text_layer,0,0,539,江苏,,府州县区市志,4
（道光）来安县志.pdf,4.03,.pdf,PyMuPDF,ok,519,searchable_text_pdf,293657,519,8,安徽,道光,府州县区市志,0
