doc_id,source_file_name,source_path_current,size_bytes,page_count,pdf_kind
swhgz_68d2a5db53c1,江南通志（卷四十二至卷四十四）.pdf,<LOCAL_SOURCE_ROOT>/江南通志（卷四十二至卷四十四）.pdf,42398734,189,scanned_image_pdf_no_text_layer
swhgz_94ed1eabc45e,江南通志（卷四十五至卷四十九）.pdf,<LOCAL_SOURCE_ROOT>/江南通志（卷四十五至卷四十九）.pdf,41100266,185,scanned_image_pdf_no_text_layer
swhgz_b0e23816420b,江苏六十一县志.pdf,<LOCAL_SOURCE_ROOT>/江苏六十一县志.pdf,4526592,304,scanned_image_pdf_no_text_layer
swhgz_87435c71987a,江苏当代方志论文选.pdf,<LOCAL_SOURCE_ROOT>/江苏当代方志论文选.pdf,18953256,782,scanned_image_pdf_no_text_layer
swhgz_6e1636504127,江苏方志考.pdf,<LOCAL_SOURCE_ROOT>/江苏方志考.pdf,5262720,184,scanned_image_pdf_no_text_layer
swhgz_4ce3b5c5c31c,江苏旧方志提要.doc,<LOCAL_SOURCE_ROOT>/江苏旧方志提要.doc,1661440,,
swhgz_ca16c147096e,江苏省 吴县志（一）.pdf,<LOCAL_SOURCE_ROOT>/江苏省 吴县志（一）.pdf,44825181,605,scanned_image_pdf_no_text_layer
swhgz_ff3d344a5f29,江苏省 吴县志（二）.pdf,<LOCAL_SOURCE_ROOT>/江苏省 吴县志（二）.pdf,33985297,723,mostly_scanned_with_some_text
swhgz_be7a2a3abb9f,江苏省 大丰县志.pdf,<LOCAL_SOURCE_ROOT>/江苏省 大丰县志.pdf,19255148,841,mostly_scanned_with_some_text
swhgz_ee25215a897d,江苏省 如东县志.pdf,<LOCAL_SOURCE_ROOT>/江苏省 如东县志.pdf,27455389,488,mostly_scanned_with_some_text
swhgz_27a702c69e61,江苏省 无锡县志.pdf,<LOCAL_SOURCE_ROOT>/江苏省 无锡县志.pdf,25184025,1199,scanned_image_pdf_no_text_layer
swhgz_a8c0fb9bef42,江苏省 海安县志.pdf,<LOCAL_SOURCE_ROOT>/江苏省 海安县志.pdf,75709954,1083,searchable_text_pdf
swhgz_91877e87da70,江苏省 高淳县志.pdf,<LOCAL_SOURCE_ROOT>/江苏省 高淳县志.pdf,26879700,907,mostly_scanned_with_some_text
swhgz_4156be344675,江苏省交通志·公路篇(1978-2008) 道路运输（草.doc,<LOCAL_SOURCE_ROOT>/江苏省交通志·公路篇(1978-2008) 道路运输（草.doc,1589248,,
swhgz_183d73f4dfa0,江苏省志 文物志.pdf.baiduyun.p.downloading,<LOCAL_SOURCE_ROOT>/江苏省志 文物志.pdf.baiduyun.p.downloading,50832619,815,scanned_image_pdf_no_text_layer
swhgz_7b90e55a1cc0,江苏省志·交通志·民航篇.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·交通志·民航篇.pdf,5214281,151,scanned_image_pdf_no_text_layer
swhgz_036dd9d9bff4,江苏省志·供销合作社志.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·供销合作社志.pdf,22893776,630,scanned_image_pdf_no_text_layer
swhgz_c8bb1065da1f,江苏省志·军事志.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·军事志.pdf,28355285,1348,scanned_image_pdf_no_text_layer
swhgz_0e39ce3c5825,江苏省志·农机具志.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·农机具志.pdf,36068575,485,scanned_image_pdf_no_text_layer
swhgz_e9ba052ddffb,江苏省志·冶金工业志.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·冶金工业志.pdf,15962336,479,scanned_image_pdf_no_text_layer
swhgz_a2bd0690d2ba,江苏省志·出版志.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·出版志.pdf,5370432,70,scanned_image_pdf_no_text_layer
swhgz_f289d67b7c62,江苏省志·地震事业志.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·地震事业志.pdf,8466651,300,scanned_image_pdf_no_text_layer
swhgz_820f67ea9c73,江苏省志·审判志.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·审判志.pdf,11757948,389,scanned_image_pdf_no_text_layer
swhgz_4439fa0c4ad2,江苏省志·对外经济贸易志.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·对外经济贸易志.pdf,17141953,515,scanned_image_pdf_no_text_layer
swhgz_df5d91096af2,江苏省志·工商行政管理志.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·工商行政管理志.pdf,12178902,396,scanned_image_pdf_no_text_layer
swhgz_899b169fed6d,江苏省志·报业志.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·报业志.pdf,27819353,568,scanned_image_pdf_no_text_layer
swhgz_98b5ed7f1713,江苏省志·教育志（上、下册）.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·教育志（上、下册）.pdf,35200531,746,scanned_image_pdf_no_text_layer
swhgz_dc35aa975b08,江苏省志·方言志.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·方言志.pdf,17610893,764,scanned_image_pdf_no_text_layer
swhgz_ec0b42135cdf,江苏省志·旅游业志.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·旅游业志.pdf,19640836,548,scanned_image_pdf_no_text_layer
swhgz_1de4b4a89801,江苏省志·档案志.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·档案志.pdf,18658377,403,scanned_image_pdf_no_text_layer
swhgz_6519c48eb83d,江苏省志·气象事业志.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·气象事业志.pdf,11949662,404,scanned_image_pdf_no_text_layer
swhgz_f0dc88e38597,江苏省志·海关志.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·海关志.pdf,13148402,461,scanned_image_pdf_no_text_layer
swhgz_a1c2af87c694,江苏省志·海涂开发志.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·海涂开发志.pdf,11100611,338,scanned_image_pdf_no_text_layer
swhgz_66600d179e7b,江苏省志·盐业志.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·盐业志.pdf,11826168,389,scanned_image_pdf_no_text_layer
swhgz_5efd8f5b8cf9,江苏省志·社会科学志.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·社会科学志.pdf,20084565,674,scanned_image_pdf_no_text_layer
swhgz_73e765ec7bdc,江苏省志·税务志.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·税务志.pdf,22210302,768,scanned_image_pdf_no_text_layer
swhgz_18cd4c7de9ac,江苏省志·粮食志.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·粮食志.pdf,16266678,519,scanned_image_pdf_no_text_layer
swhgz_04fc803105b8,江苏省志·财政志（上、下册）.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·财政志（上、下册）.pdf,16132390,522,scanned_image_pdf_no_text_layer
swhgz_52369f431605,江苏省志·轻工业志.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·轻工业志.pdf,20271530,614,scanned_image_pdf_no_text_layer
swhgz_71640f86aed4,江苏省志·陶瓷工业志.pdf,<LOCAL_SOURCE_ROOT>/江苏省志·陶瓷工业志.pdf,15323860,411,scanned_image_pdf_no_text_layer
swhgz_f0d4030562fb,江苏省通志稿 01 大事志.pdf,<LOCAL_SOURCE_ROOT>/江苏省通志稿 01 大事志.pdf,32798549,815,scanned_image_pdf_no_text_layer
swhgz_5e156c06f0f8,江苏省通志稿 02 方域志·都水志·建置志.pdf,<LOCAL_SOURCE_ROOT>/江苏省通志稿 02 方域志·都水志·建置志.pdf,26053823,738,scanned_image_pdf_no_text_layer
swhgz_95a8228eeec5,江苏省通志稿 05 选举志.pdf,<LOCAL_SOURCE_ROOT>/江苏省通志稿 05 选举志.pdf,18271394,712,scanned_image_pdf_no_text_layer
swhgz_88c0f0eff0a8,江苏省通志稿 灾异志.pdf,<LOCAL_SOURCE_ROOT>/江苏省通志稿 灾异志.pdf,16946657,182,scanned_image_pdf_no_text_layer
swhgz_66db0dc3acf7,江阴市志（一）.pdf,<LOCAL_SOURCE_ROOT>/江阴市志（一）.pdf,34655685,889,scanned_image_pdf_no_text_layer
swhgz_5fc61fd19d29,江阴市志（二）.pdf,<LOCAL_SOURCE_ROOT>/江阴市志（二）.pdf,23399737,582,scanned_image_pdf_no_text_layer
swhgz_fbca953c9865,泰县方言志.pdf,<LOCAL_SOURCE_ROOT>/泰县方言志.pdf,3923527,260,scanned_image_pdf_no_text_layer
swhgz_7bb6b2710a31,泰州方志考略.pdf,<LOCAL_SOURCE_ROOT>/泰州方志考略.pdf,1012546,13,searchable_text_pdf
swhgz_c0c8a68c6bf4,泰州旧事摭拾.pdf,<LOCAL_SOURCE_ROOT>/泰州旧事摭拾.pdf,9203829,308,mostly_scanned_with_some_text
swhgz_99f0d682aded,洋泾乡志.pdf,<LOCAL_SOURCE_ROOT>/洋泾乡志.pdf,22907746,456,scanned_image_pdf_no_text_layer
swhgz_84afe9da1e53,海州直隶州志（一、二册）.pdf,<LOCAL_SOURCE_ROOT>/海州直隶州志（一、二册）.pdf,18571451,459,scanned_image_pdf_no_text_layer
swhgz_07b34959cff3,涡阳风土记（一）.pdf,<LOCAL_SOURCE_ROOT>/涡阳风土记（一）.pdf,9457016,368,scanned_image_pdf_no_text_layer
swhgz_1ab1cec70e21,淮关统志（全）.pdf,<LOCAL_SOURCE_ROOT>/淮关统志（全）.pdf,11422847,321,scanned_image_pdf_no_text_layer
swhgz_5a0662575c2d,淳熙新安志（一）.pdf,<LOCAL_SOURCE_ROOT>/淳熙新安志（一）.pdf,40010352,100,scanned_image_pdf_no_text_layer
swhgz_1cf8d7019988,淳熙新安志（二）.pdf,<LOCAL_SOURCE_ROOT>/淳熙新安志（二）.pdf,32555114,82,scanned_image_pdf_no_text_layer
swhgz_dcb35e92f8c6,清嘉录.pdf,<LOCAL_SOURCE_ROOT>/清嘉录.pdf,8945305,291,mostly_scanned_with_some_text
swhgz_788e2fbdc3b8,清月浦志·民国月浦里志·清杨行志·民国杨行乡.pdf,<LOCAL_SOURCE_ROOT>/清月浦志·民国月浦里志·清杨行志·民国杨行乡.pdf,51292959,883,scanned_image_pdf_no_text_layer
swhgz_1678af90cf34,灵岩志略.pdf,<LOCAL_SOURCE_ROOT>/灵岩志略.pdf,555497,43,scanned_image_pdf_no_text_layer
swhgz_09dfa35e6ffd,灵岩记略.pdf,<LOCAL_SOURCE_ROOT>/灵岩记略.pdf,2027594,122,scanned_image_pdf_no_text_layer
swhgz_d6fbf3cc7741,焦山志（二十六卷）.pdf,<LOCAL_SOURCE_ROOT>/焦山志（二十六卷）.pdf,42254724,1314,scanned_image_pdf_no_text_layer
swhgz_a4575d59a0e1,牛首山志.pdf,<LOCAL_SOURCE_ROOT>/牛首山志.pdf,3818391,222,scanned_image_pdf_no_text_layer
swhgz_8f56d32dc2bd,献花岩志.pdf,<LOCAL_SOURCE_ROOT>/献花岩志.pdf,1151974,88,scanned_image_pdf_no_text_layer
swhgz_88eec5edf0de,琴川志 景定建康志（一）.pdf,<LOCAL_SOURCE_ROOT>/琴川志 景定建康志（一）.pdf,47099757,539,scanned_image_pdf_no_text_layer
swhgz_7f84201be05c,琴川志 景定建康志（二）.pdf,<LOCAL_SOURCE_ROOT>/琴川志 景定建康志（二）.pdf,46819233,495,scanned_image_pdf_no_text_layer
swhgz_73a0a943aa46,甘棠小志.pdf,<LOCAL_SOURCE_ROOT>/甘棠小志.pdf,8849111,108,scanned_image_pdf_no_text_layer
swhgz_e12567790d20,皖志列传稿（一、二册）.pdf,<LOCAL_SOURCE_ROOT>/皖志列传稿（一、二册）.pdf,23263201,743,scanned_image_pdf_no_text_layer
swhgz_721b708a3e34,盋山志（八卷）.pdf,<LOCAL_SOURCE_ROOT>/盋山志（八卷）.pdf,9889120,320,scanned_image_pdf_no_text_layer
swhgz_112eeebce060,盐城县志.pdf,<LOCAL_SOURCE_ROOT>/盐城县志.pdf,9418890,494,scanned_image_pdf_no_text_layer
swhgz_fbda84be7e2c,盐城市志·方言.pdf,<LOCAL_SOURCE_ROOT>/盐城市志·方言.pdf,2190605,49,scanned_image_pdf_no_text_layer
swhgz_8ac060901a96,盛泽镇志.pdf,<LOCAL_SOURCE_ROOT>/盛泽镇志.pdf,31234349,176,searchable_text_pdf
swhgz_f9929b630a62,祁门县工商行政管理志.pdf,<LOCAL_SOURCE_ROOT>/祁门县工商行政管理志.pdf,8420633,276,scanned_image_pdf_no_text_layer
swhgz_30251a180937,绩溪县教育志.pdf,<LOCAL_SOURCE_ROOT>/绩溪县教育志.pdf,19794594,453,mostly_scanned_with_some_text
swhgz_43e8deb669a2,续纂山阳县志（全）.pdf,<LOCAL_SOURCE_ROOT>/续纂山阳县志（全）.pdf,21914215,543,scanned_image_pdf_no_text_layer
swhgz_b9c6d58e7122,续金山志.pdf,<LOCAL_SOURCE_ROOT>/续金山志.pdf,4124878,152,scanned_image_pdf_no_text_layer
swhgz_407920907e87,至顺镇江志（上、下册）.pdf,<LOCAL_SOURCE_ROOT>/至顺镇江志（上、下册）.pdf,6917915,645,scanned_image_pdf_no_text_layer
swhgz_d531fe659da2,芜城怀旧录 扬州风土记略.pdf,<LOCAL_SOURCE_ROOT>/芜城怀旧录 扬州风土记略.pdf,19351902,325,scanned_image_pdf_no_text_layer
swhgz_2f71dd34091d,苏州史志笔记.pdf,<LOCAL_SOURCE_ROOT>/苏州史志笔记.pdf,4854866,237,searchable_text_pdf
swhgz_2c2a97efa7b2,苏州对外经济志（1896年-1990年）.pdf,<LOCAL_SOURCE_ROOT>/苏州对外经济志（1896年-1990年）.pdf,3490488,187,scanned_image_pdf_no_text_layer
swhgz_b1898e92cfcb,苏州市志 第一册.rar,<LOCAL_SOURCE_ROOT>/苏州市志 第一册.rar,51669591,,
swhgz_8714f041ca71,苏州市志 第三册.pdf,<LOCAL_SOURCE_ROOT>/苏州市志 第三册.pdf,33156026,1259,mostly_scanned_with_some_text
swhgz_15607b256a09,苏州市志 第二册.pdf,<LOCAL_SOURCE_ROOT>/苏州市志 第二册.pdf,29138745,1120,mostly_scanned_with_some_text
swhgz_3bcd40327d7c,苏州市方言志.pdf,<LOCAL_SOURCE_ROOT>/苏州市方言志.pdf,7437461,61,scanned_image_pdf_no_text_layer
swhgz_d4a9900fbacf,苏州市金阊区志.doc,<LOCAL_SOURCE_ROOT>/苏州市金阊区志.doc,8887296,,
swhgz_b1126d898bc1,苏州府志.pdf,<LOCAL_SOURCE_ROOT>/苏州府志.pdf,2076713,97,scanned_image_pdf_no_text_layer
swhgz_c14ae252b3a2,苏州方言志.pdf,<LOCAL_SOURCE_ROOT>/苏州方言志.pdf,13627759,457,scanned_image_pdf_no_text_layer
swhgz_fa5ec66882e3,苏州洋关史料.pdf,<LOCAL_SOURCE_ROOT>/苏州洋关史料.pdf,6858319,429,scanned_image_pdf_no_text_layer
swhgz_5c81435f386a,苏州电力工业志（1897-1996） 概述、发电.pdf,<LOCAL_SOURCE_ROOT>/苏州电力工业志（1897-1996） 概述、发电.pdf,2486462,69,scanned_image_pdf_no_text_layer
swhgz_84268f06c4ac,茅山志.pdf,<LOCAL_SOURCE_ROOT>/茅山志.pdf,14818341,144,scanned_image_pdf_no_text_layer
swhgz_6c3e29d23a63,莫愁湖志.卷首.1-6.马士图辑.光绪年刊.pdf,<LOCAL_SOURCE_ROOT>/莫愁湖志.卷首.1-6.马士图辑.光绪年刊.pdf,63675294,111,scanned_image_pdf_no_text_layer
swhgz_4478c8cd9892,蒲溪小志.pdf,<LOCAL_SOURCE_ROOT>/蒲溪小志.pdf,3055001,153,scanned_image_pdf_no_text_layer
swhgz_cbe43489c627,虎邱山志（二十四卷）.pdf,<LOCAL_SOURCE_ROOT>/虎邱山志（二十四卷）.pdf,26857844,924,scanned_image_pdf_no_text_layer
swhgz_efac222080cb,蚌埠市志.pdf,<LOCAL_SOURCE_ROOT>/蚌埠市志.pdf,47301961,1368,mostly_scanned_with_some_text
swhgz_801243391d31,赣榆县志（一、二册）.pdf,<LOCAL_SOURCE_ROOT>/赣榆县志（一、二册）.pdf,14217653,592,mostly_scanned_with_some_text
swhgz_004a021677a6,近代上海地区方志经济史料选辑（1840—1949）.pdf,<LOCAL_SOURCE_ROOT>/近代上海地区方志经济史料选辑（1840—1949）.pdf,7236454,404,mostly_scanned_with_some_text
swhgz_8e13463d88cc,连云港市志·文化志.pdf,<LOCAL_SOURCE_ROOT>/连云港市志·文化志.pdf,16071980,116,scanned_image_pdf_no_text_layer
swhgz_2786bdddc9e2,道光上元县志.pdf,<LOCAL_SOURCE_ROOT>/道光上元县志.pdf,38827938,577,scanned_image_pdf_no_text_layer
swhgz_6aca3ccbc5d5,道光休宁县志.pdf,<LOCAL_SOURCE_ROOT>/道光休宁县志.pdf,29333799,687,scanned_image_pdf_no_text_layer
swhgz_d8578671ca6a,道光定远县志 光绪凤阳县志.pdf,<LOCAL_SOURCE_ROOT>/道光定远县志 光绪凤阳县志.pdf,20564742,566,scanned_image_pdf_no_text_layer
swhgz_a71530a91e90,道光徽州府志（一）.pdf,<LOCAL_SOURCE_ROOT>/道光徽州府志（一）.pdf,25525441,585,scanned_image_pdf_no_text_layer
swhgz_ca872256cd15,道光徽州府志（三） 徽州府志辨证 徽志补正.pdf,<LOCAL_SOURCE_ROOT>/道光徽州府志（三） 徽州府志辨证 徽志补正.pdf,28901509,608,scanned_image_pdf_no_text_layer
swhgz_7e1a7ccdb61c,道光徽州府志（二）.pdf,<LOCAL_SOURCE_ROOT>/道光徽州府志（二）.pdf,27543246,561,scanned_image_pdf_no_text_layer
swhgz_927ea63e1e71,道光昆新两县志.pdf,<LOCAL_SOURCE_ROOT>/道光昆新两县志.pdf,30894924,672,mostly_scanned_with_some_text
swhgz_9cb7590491a4,道光歙县志（一）.pdf,<LOCAL_SOURCE_ROOT>/道光歙县志（一）.pdf,29505076,1170,scanned_image_pdf_no_text_layer
swhgz_a3e7ab6c326e,道光歙县志（二）.pdf,<LOCAL_SOURCE_ROOT>/道光歙县志（二）.pdf,42439953,1529,scanned_image_pdf_no_text_layer
swhgz_63c49fd40ede,道光泰州志 泰州新志刊谬 民国续纂泰州志.pdf,<LOCAL_SOURCE_ROOT>/道光泰州志 泰州新志刊谬 民国续纂泰州志.pdf,30957085,879,mostly_scanned_with_some_text
swhgz_0a97dcd8efa2,道光繁昌县志 乾隆铜陵县志.pdf,<LOCAL_SOURCE_ROOT>/道光繁昌县志 乾隆铜陵县志.pdf,15611370,478,scanned_image_pdf_no_text_layer
swhgz_a1b3e1bdbd46,道光重修仪徵县志.pdf,<LOCAL_SOURCE_ROOT>/道光重修仪徵县志.pdf,35507460,756,mostly_scanned_with_some_text
swhgz_9add5022130a,道光阜阳县志 民国阜阳县志续编.pdf,<LOCAL_SOURCE_ROOT>/道光阜阳县志 民国阜阳县志续编.pdf,24800614,653,scanned_image_pdf_no_text_layer
swhgz_194136f9f196,重刊荆溪县志（全）.pdf,<LOCAL_SOURCE_ROOT>/重刊荆溪县志（全）.pdf,8258180,422,scanned_image_pdf_no_text_layer
swhgz_6f3cc8876828,金山县志（一、二册）.pdf,<LOCAL_SOURCE_ROOT>/金山县志（一、二册）.pdf,16788449,883,mostly_scanned_with_some_text
swhgz_d6241d094de6,金山志（十卷）.pdf,<LOCAL_SOURCE_ROOT>/金山志（十卷）.pdf,16235046,560,scanned_image_pdf_no_text_layer
swhgz_2ce7dc05840f,金陵古今图考（上卷）.pdf,<LOCAL_SOURCE_ROOT>/金陵古今图考（上卷）.pdf,10603314,29,scanned_image_pdf_no_text_layer
swhgz_6bd6aa0af4d6,金陵古今图考（下卷）.pdf,<LOCAL_SOURCE_ROOT>/金陵古今图考（下卷）.pdf,13955940,33,scanned_image_pdf_no_text_layer
swhgz_8409ff0c9cb9,金陵图咏（全）.pdf,<LOCAL_SOURCE_ROOT>/金陵图咏（全）.pdf,5054046,228,scanned_image_pdf_no_text_layer
swhgz_ce239234d874,金陵待征录（全）.pdf,<LOCAL_SOURCE_ROOT>/金陵待征录（全）.pdf,4684712,179,scanned_image_pdf_no_text_layer
swhgz_fe253f78d7a7,金陵琐事·续金陵琐事·二续金陵琐事.pdf,<LOCAL_SOURCE_ROOT>/金陵琐事·续金陵琐事·二续金陵琐事.pdf,5900155,378,scanned_image_pdf_no_text_layer
swhgz_7869708337b2,金陵琐事（一、二、三册）.pdf,<LOCAL_SOURCE_ROOT>/金陵琐事（一、二、三册）.pdf,20021076,1210,scanned_image_pdf_no_text_layer
swhgz_65eb14c95abf,金陵琐志九种（上册）.pdf,<LOCAL_SOURCE_ROOT>/金陵琐志九种（上册）.pdf,17629262,303,scanned_image_pdf_no_text_layer
swhgz_1a93f1e0d73e,金陵胜迹志.pdf,<LOCAL_SOURCE_ROOT>/金陵胜迹志.pdf,8590827,113,scanned_image_pdf_no_text_layer
swhgz_99a490549e5f,铜陵县志（一、二册）.pdf,<LOCAL_SOURCE_ROOT>/铜陵县志（一、二册）.pdf,9543452,602,scanned_image_pdf_no_text_layer
swhgz_f540b9118917,铜陵市志.pdf,<LOCAL_SOURCE_ROOT>/铜陵市志.pdf,50617026,1169,mostly_scanned_with_some_text
swhgz_1df1adaa9631,镇江市志（上、下册）-01.pdf,<LOCAL_SOURCE_ROOT>/镇江市志（上、下册）-01.pdf,50557569,891,scanned_image_pdf_no_text_layer
swhgz_7fbd06624eda,镇江市志（上、下册）-02.pdf,<LOCAL_SOURCE_ROOT>/镇江市志（上、下册）-02.pdf,32711901,916,mostly_scanned_with_some_text
swhgz_32ffc1ff5554,阜宁县土壤志.pdf,<LOCAL_SOURCE_ROOT>/阜宁县土壤志.pdf,35127970,215,searchable_text_pdf
swhgz_b2619886fff1,阜阳市志.pdf,<LOCAL_SOURCE_ROOT>/阜阳市志.pdf,42537821,587,mostly_scanned_with_some_text
swhgz_8ef434453aa0,陇西志.pdf,<LOCAL_SOURCE_ROOT>/陇西志.pdf,15753160,508,scanned_image_pdf_no_text_layer
swhgz_526ed18649a5,青浦县志（一）.pdf,<LOCAL_SOURCE_ROOT>/青浦县志（一）.pdf,35723881,102,scanned_image_pdf_no_text_layer
swhgz_254f1e7ded66,青浦县志（七）-1.pdf,<LOCAL_SOURCE_ROOT>/青浦县志（七）-1.pdf,30582849,63,scanned_image_pdf_no_text_layer
swhgz_bc70b86f8116,青浦县志（七）-2.pdf,<LOCAL_SOURCE_ROOT>/青浦县志（七）-2.pdf,27008243,55,scanned_image_pdf_no_text_layer
swhgz_18696612a309,青浦县志（三）.pdf,<LOCAL_SOURCE_ROOT>/青浦县志（三）.pdf,44504589,95,scanned_image_pdf_no_text_layer
swhgz_eb211260509b,青浦县志（九）.pdf,<LOCAL_SOURCE_ROOT>/青浦县志（九）.pdf,28167614,64,scanned_image_pdf_no_text_layer
swhgz_cb9837f7588b,青浦县志（二）.pdf,<LOCAL_SOURCE_ROOT>/青浦县志（二）.pdf,38589347,88,scanned_image_pdf_no_text_layer
swhgz_e0ade04002ff,青浦县志（五）.pdf,<LOCAL_SOURCE_ROOT>/青浦县志（五）.pdf,46931214,102,scanned_image_pdf_no_text_layer
swhgz_214155ae0ae3,青浦县志（八）.pdf,<LOCAL_SOURCE_ROOT>/青浦县志（八）.pdf,40852556,93,scanned_image_pdf_no_text_layer
swhgz_4c1d4bff644e,青浦县志（六）.pdf,<LOCAL_SOURCE_ROOT>/青浦县志（六）.pdf,40725856,113,scanned_image_pdf_no_text_layer
swhgz_307175333254,青浦县志（十一）-1.pdf,<LOCAL_SOURCE_ROOT>/青浦县志（十一）-1.pdf,29555561,61,scanned_image_pdf_no_text_layer
swhgz_e42fa7c74a1d,青浦县志（十一）-2.pdf,<LOCAL_SOURCE_ROOT>/青浦县志（十一）-2.pdf,29219314,60,scanned_image_pdf_no_text_layer
swhgz_b2bece41e233,青浦县志（十二）-1.pdf,<LOCAL_SOURCE_ROOT>/青浦县志（十二）-1.pdf,36964117,77,scanned_image_pdf_no_text_layer
swhgz_c92485c4113d,青浦县志（十二）-2.pdf,<LOCAL_SOURCE_ROOT>/青浦县志（十二）-2.pdf,38468239,78,scanned_image_pdf_no_text_layer
swhgz_8227f9e3425f,青浦县志（十）.pdf,<LOCAL_SOURCE_ROOT>/青浦县志（十）.pdf,43994099,117,scanned_image_pdf_no_text_layer
swhgz_527a13915d91,青浦县志（四）.pdf,<LOCAL_SOURCE_ROOT>/青浦县志（四）.pdf,40560981,89,scanned_image_pdf_no_text_layer
swhgz_22794c5f8465,马鞍山市志.pdf,<LOCAL_SOURCE_ROOT>/马鞍山市志.pdf,40579822,1085,mostly_scanned_with_some_text
swhgz_535820c09c03,黄山市志.pdf,<LOCAL_SOURCE_ROOT>/黄山市志.pdf,24792988,890,scanned_image_pdf_no_text_layer
swhgz_eb50ee7515cd,黄山志.pdf,<LOCAL_SOURCE_ROOT>/黄山志.pdf,17555260,509,scanned_image_pdf_no_text_layer
swhgz_6c98c5f04bb5,黄山志定本（七卷）.pdf,<LOCAL_SOURCE_ROOT>/黄山志定本（七卷）.pdf,30853481,414,scanned_image_pdf_no_text_layer
swhgz_1272ac1d1b42,鼓楼区志.pdf,<LOCAL_SOURCE_ROOT>/鼓楼区志.pdf,9846904,746,searchable_text_pdf
swhgz_caf047ad9879,龙江船厂志.pdf,<LOCAL_SOURCE_ROOT>/龙江船厂志.pdf,7787798,302,mostly_scanned_with_some_text
swhgz_321ec29833ce,（万历）嘉定县志（卷一至卷七）.pdf,<LOCAL_SOURCE_ROOT>/（万历）嘉定县志（卷一至卷七）.pdf,11668051,139,scanned_image_pdf_no_text_layer
swhgz_b44d9357f9a0,（万历）扬州府志.pdf,<LOCAL_SOURCE_ROOT>/（万历）扬州府志.pdf,39563962,470,scanned_image_pdf_no_text_layer
swhgz_3e8acdade16f,（上海市）静安区志（一）.doc,<LOCAL_SOURCE_ROOT>/（上海市）静安区志（一）.doc,1700287,,
swhgz_d4ea3efdfadb,（乾隆）淮安府志（一）.pdf,<LOCAL_SOURCE_ROOT>/（乾隆）淮安府志（一）.pdf,31066779,457,scanned_image_pdf_no_text_layer
swhgz_aea188978cb3,（乾隆）淮安府志（二）.pdf,<LOCAL_SOURCE_ROOT>/（乾隆）淮安府志（二）.pdf,30006382,447,scanned_image_pdf_no_text_layer
swhgz_a6710cd82277,（元）至正无锡县志（一）.pdf,<LOCAL_SOURCE_ROOT>/（元）至正无锡县志（一）.pdf,31809906,70,scanned_image_pdf_no_text_layer
swhgz_caedb5760401,（元）至正无锡县志（二）.pdf,<LOCAL_SOURCE_ROOT>/（元）至正无锡县志（二）.pdf,29304875,62,scanned_image_pdf_no_text_layer
swhgz_902ff2914264,（光绪）皖志便览.pdf,<LOCAL_SOURCE_ROOT>/（光绪）皖志便览.pdf,7186632,356,scanned_image_pdf_no_text_layer
swhgz_a19153cf1224,（咸淳）重修毗陵志 （嘉庆）广陵事略.pdf,<LOCAL_SOURCE_ROOT>/（咸淳）重修毗陵志 （嘉庆）广陵事略.pdf,28900001,398,scanned_image_pdf_no_text_layer
swhgz_fcbb8a0e60f1,（嘉定）镇江志.pdf,<LOCAL_SOURCE_ROOT>/（嘉定）镇江志.pdf,11857551,173,scanned_image_pdf_no_text_layer
swhgz_9b328fe0e9e3,（嘉庆）东流县志.pdf,<LOCAL_SOURCE_ROOT>/（嘉庆）东流县志.pdf,25258289,327,scanned_image_pdf_no_text_layer
swhgz_9a93e3c97d3d,（嘉庆）凤台县志.pdf,<LOCAL_SOURCE_ROOT>/（嘉庆）凤台县志.pdf,17194548,186,scanned_image_pdf_no_text_layer
swhgz_64d57865f618,（嘉庆）新修江宁府志（一）.pdf,<LOCAL_SOURCE_ROOT>/（嘉庆）新修江宁府志（一）.pdf,32461477,460,scanned_image_pdf_no_text_layer
